scenario,target,profile,method,confidence_level,center_empirical_coverage,q025_empirical_coverage,q25_empirical_coverage,q75_empirical_coverage,q975_empirical_coverage,center_relative_ci_width,q025_relative_ci_width,q25_relative_ci_width,q75_relative_ci_width,q975_relative_ci_width,center_coverage_error,q025_coverage_error,q25_coverage_error,q75_coverage_error,q975_coverage_error,n_seeds,n_replicates
logistic_glm,beta_0,P4,ppi_plus_plus,0.95,0.955,0.955,0.955,0.955,0.955,0.9727780546638441,0.9727780546638441,0.9727780546638441,0.9727780546638441,0.9727780546638441,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,1,200
logistic_glm,beta_0,P4,ppi_plus_plus,0.975,0.97,0.97,0.97,0.97,0.97,0.9727780546638437,0.9727780546638437,0.9727780546638437,0.9727780546638437,0.9727780546638437,-0.0050000000000000044,-0.0050000000000000044,-0.0050000000000000044,-0.0050000000000000044,-0.0050000000000000044,1,200
logistic_glm,beta_0,baseline,classic,0.9,0.875,0.875,0.875,0.875,0.875,1.0,1.0,1.0,1.0,1.0,-0.025000000000000022,-0.025000000000000022,-0.025000000000000022,-0.025000000000000022,-0.025000000000000022,1,200
logistic_glm,beta_0,baseline,classic,0.95,0.94,0.94,0.94,0.94,0.94,1.0,1.0,1.0,1.0,1.0,-0.010000000000000009,-0.010000000000000009,-0.010000000000000009,-0.010000000000000009,-0.010000000000000009,1,200
logistic_glm,beta_0,baseline,classic,0.975,0.975,0.975,0.975,0.975,0.975,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,200
logistic_glm,beta_1,P1,naive_ml,0.9,0.88,0.88,0.88,0.88,0.88,0.007285154242338479,0.007285154242338479,0.007285154242338479,0.007285154242338479,0.007285154242338479,-0.020000000000000018,-0.020000000000000018,-0.020000000000000018,-0.020000000000000018,-0.020000000000000018,1,200
logistic_glm,beta_1,P1,naive_ml,0.95,0.945,0.945,0.945,0.945,0.945,0.007285154242338469,0.007285154242338469,0.007285154242338469,0.007285154242338469,0.007285154242338469,-0.0050000000000000044,-0.0050000000000000044,-0.0050000000000000044,-0.0050000000000000044,-0.0050000000000000044,1,200
logistic_glm,beta_1,P1,naive_ml,0.975,0.99,0.99,0.99,0.99,0.99,0.007285154242338473,0.007285154242338473,0.007285154242338473,0.007285154242338473,0.007285154242338473,0.015000000000000013,0.015000000000000013,0.015000000000000013,0.015000000000000013,0.015000000000000013,1,200
logistic_glm,beta_1,P1,ppi,0.9,0.935,0.935,0.935,0.935,0.935,1.0136537207057574,1.0136537207057574,1.0136537207057574,1.0136537207057574,1.0136537207057574,0.03500000000000003,0.03500000000000003,0.03500000000000003,0.03500000000000003,0.03500000000000003,1,200
logistic_glm,beta_1,P1,ppi,0.95,0.975,0.975,0.975,0.975,0.975,1.0136537207057577,1.0136537207057577,1.0136537207057577,1.0136537207057577,1.0136537207057577,0.025000000000000022,0.025000000000000022,0.025000000000000022,0.025000000000000022,0.025000000000000022,1,200
