scenario,target,profile,scenario_signature,method,confidence_level,seed0_average_ci_width,seed0_empirical_coverage,average_ci_width_median_seed1_29,average_ci_width_q25_seed1_29,average_ci_width_q75_seed1_29,average_ci_width_min_seed1_29,average_ci_width_max_seed1_29,empirical_coverage_median_seed1_29,empirical_coverage_q25_seed1_29,empirical_coverage_q75_seed1_29,empirical_coverage_min_seed1_29,empirical_coverage_max_seed1_29
lr,beta_1,P3,lr:P3,naive_ml,0.95,3.11972669919669e-17,1.0,3.452793606584237e-17,3.363975764614224e-17,3.530509218307998e-17,3.130828929442941e-17,3.7525538232330294e-17,1.0,1.0,1.0,1.0,1.0
lr,beta_1,P3,lr:P3,naive_ml,0.975,4.984901380566953e-17,1.0,5.140332604014475e-17,4.96269692007445e-17,5.25135490647699e-17,4.729550084903167e-17,5.695444116327053e-17,1.0,1.0,1.0,1.0,1.0
lr,beta_1,P3,lr:P3,ppi,0.9,0.738234920994026,0.9035,0.7367315619032169,0.7352958524083345,0.7380561026517787,0.7303227351994467,0.7406530017908863,0.8965,0.8925,0.902,0.8805,0.915
lr,beta_1,P3,lr:P3,ppi,0.95,0.8796611647200074,0.95,0.8778698018743832,0.8761590484941882,0.8794480895230217,0.8702332138420296,0.8825424857055971,0.946,0.943,0.95,0.936,0.956
lr,beta_1,P3,lr:P3,ppi,0.975,1.0059750839933246,0.972,1.0039264924885858,1.0019700854714861,1.0057314125118697,0.9951933375019026,1.0092701449062507,0.9725,0.969,0.975,0.9675,0.98
lr,beta_1,P3,lr:P3,ppi_plus_plus_v1,0.9,0.7181758607198686,0.886,0.7195960070090346,0.7178847990158126,0.7208930174964658,0.7127227606009494,0.7238901438478942,0.8755,0.871,0.881,0.859,0.8915
lr,beta_1,P3,lr:P3,ppi_plus_plus_v1,0.95,0.8557593201686874,0.9335,0.8574515288454612,0.8554124987568158,0.8589970121646339,0.8492615506030303,0.8625683084852707,0.9295,0.9275,0.9345,0.9205,0.942
lr,beta_1,P3,lr:P3,ppi_plus_plus_v1,0.975,0.97864108194293,0.961,0.980576281351546,0.9782444591148104,0.9823436865459226,0.9712102727328104,0.9864277989976276,0.9585,0.9555,0.9615,0.9535,0.9715
lr,beta_1,P3,lr:P3,ppi_plus_plus_v2,0.9,0.6965207166115731,0.893,0.697209639497506,0.6965005458783406,0.6985550022088907,0.6910434789963961,0.7009242699283982,0.885,0.8805,0.8885,0.8615,0.898
lr,beta_1,P3,lr:P3,ppi_plus_plus_v2,0.95,0.8299556244252906,0.937,0.8307765266760612,0.8299315895142042,0.832379625223709,0.8234290932588604,0.8352027818401276,0.9355,0.9335,0.9405,0.9265,0.946
lr,beta_1,P3,lr:P3,ppi_plus_plus_v2,0.975,0.9491321345960672,0.9625,0.9500709133483733,0.949104648419945,0.9519042069627769,0.9416684337966506,0.9551327514617616,0.9635,0.961,0.966,0.9555,0.977
lr,beta_1,P4,lr:P4,naive_ml,0.9,0.04645608573216493,0.891,0.046482096831670976,0.046433030065364034,0.04652026477907935,0.0463980888667956,0.04657490051559148,0.897,0.893,0.9055,0.8845,0.9105
lr,beta_1,P4,lr:P4,naive_ml,0.95,0.05535584042605785,0.9435,0.05538683456279713,0.05532836790459532,0.05543231447727638,0.05528673289850809,0.055497416972767916,0.948,0.946,0.953,0.94,0.958
lr,beta_1,P4,lr:P4,naive_ml,0.975,0.0633045977877736,0.97,0.06334004249143939,0.06327318038162422,0.06339205304120908,0.06322556684538386,0.06346650385363199,0.974,0.972,0.977,0.9675,0.984
lr,beta_1,P4,lr:P4,ppi,0.9,0.752663566454599,0.908,0.7514089800089355,0.7502352383468941,0.7527700730466683,0.7447272869113363,0.7553571337463424,0.8955,0.8905,0.903,0.879,0.911
lr,beta_1,P4,lr:P4,ppi,0.95,0.8968539562152823,0.95,0.895359024259816,0.8939604248057001,0.8969808666474048,0.8873972958649838,0.9000635396063192,0.9465,0.9445,0.951,0.937,0.9555
lr,beta_1,P4,lr:P4,ppi,0.975,1.0256366543367674,0.9695,1.0239270593702305,1.0223276296582504,1.0257817883244147,1.0148220758698214,1.0293071141125043,0.9725,0.9705,0.975,0.966,0.9795
lr,beta_1,P4,lr:P4,ppi_plus_plus_v1,0.9,0.715750210979248,0.8815,0.7182504920457582,0.7161919695862979,0.7191950536368629,0.7110508167987855,0.722764412291372,0.875,0.8715,0.879,0.856,0.8885
lr,beta_1,P4,lr:P4,ppi_plus_plus_v1,0.95,0.8528689802303326,0.9315,0.8558482488784971,0.853395368077556,0.8569737634345662,0.8472693066837398,0.8612269166003691,0.929,0.9265,0.9325,0.921,0.94
lr,beta_1,P4,lr:P4,ppi_plus_plus_v1,0.975,0.9753357070112302,0.9605,0.9787427802671309,0.9759376809076106,0.9800299117735457,0.9689319548708649,0.9848937915090651,0.959,0.9565,0.9605,0.9515,0.9685
lr,beta_1,P4,lr:P4,ppi_plus_plus_v2,0.9,0.7000001723051748,0.8925,0.7016205643500361,0.7008222519794166,0.7032344258268513,0.6953560912344364,0.704641603097359,0.883,0.8785,0.887,0.858,0.898
lr,beta_1,P4,lr:P4,ppi_plus_plus_v2,0.95,0.8341016516057769,0.9355,0.8360324678174577,0.8350812199561338,0.8379555023773538,0.8285678876946381,0.8396322575152375,0.9355,0.933,0.94,0.9245,0.9445
lr,beta_1,P4,lr:P4,ppi_plus_plus_v2,0.975,0.9538735057153159,0.963,0.956081575229602,0.9549937340407777,0.9582807456948923,0.9475451274276595,0.9601982725317211,0.964,0.96,0.9655,0.955,0.9735
lr,beta_1,baseline,lr:baseline,classic,0.9,0.7244698107365527,0.885,0.728415468619538,0.7272206200844354,0.729853645250101,0.7210062345782108,0.7325628128400328,0.8825,0.878,0.888,0.8645,0.897
lr,beta_1,baseline,lr:baseline,classic,0.95,0.8632590241855483,0.935,0.8679605655380792,0.8665368156934685,0.8696742586917569,0.8591319186383884,0.8729024309846255,0.935,0.932,0.9385,0.924,0.9455
lr,beta_1,baseline,lr:baseline,classic,0.975,0.9872176972135233,0.963,0.992594350914628,0.9909661593711566,0.9945541198385606,0.9824979647574742,0.9982458377678127,0.963,0.959,0.9655,0.9555,0.9775
lr,beta_2,P1,lr:P1,naive_ml,0.9,0.0053685607779629715,0.906,0.005370313768554236,0.0053682278273717516,0.005371945431704076,0.005362358226569844,0.0053762530062848824,0.9,0.8965,0.9055,0.8875,0.9105
lr,beta_2,P1,lr:P1,naive_ml,0.95,0.006397034727718167,0.957,0.006399123544843205,0.006396637992618626,0.00640106779140481,0.006389643931878602,0.006406200583101764,0.952,0.9485,0.9545,0.9395,0.962
lr,beta_2,P1,lr:P1,naive_ml,0.975,0.007315609470576986,0.9765,0.0073179982289615746,0.007315155766763439,0.007320221657341236,0.007307157402026434,0.007326091486277134,0.9765,0.9735,0.9785,0.968,0.984
lr,beta_2,P1,lr:P1,ppi,0.9,0.8522907523226755,0.891,0.8518164766355119,0.8509636748236065,0.8529273877656032,0.8461001635646043,0.8554334643186245,0.895,0.891,0.901,0.881,0.908
lr,beta_2,P1,lr:P1,ppi,0.95,1.0155670702474426,0.952,1.015001935909439,1.0139857598741393,1.0163256681670225,1.0081905287667283,1.0193118425633012,0.9455,0.9425,0.951,0.935,0.9565
lr,beta_2,P1,lr:P1,ppi,0.975,1.161396239560272,0.9765,1.1607499554159384,1.159587862767701,1.1622637674635967,1.1529604722065945,1.165678738090461,0.9715,0.969,0.9735,0.9655,0.9835
lr,beta_2,P1,lr:P1,ppi_plus_plus_v1,0.9,0.8386947514427173,0.8805,0.8392383028848328,0.837338008050247,0.8405691516058358,0.8343405557429499,0.8430646586065513,0.886,0.8805,0.8935,0.8625,0.9035
lr,beta_2,P1,lr:P1,ppi_plus_plus_v1,0.95,0.9993664359649392,0.936,1.0000141174563726,0.9977497764993619,1.001599921517779,0.9941780917783478,1.0045735015156723,0.9385,0.934,0.9435,0.926,0.9515
lr,beta_2,P1,lr:P1,ppi_plus_plus_v1,0.975,1.142869294087727,0.9685,1.143609978647729,1.141020492291187,1.1454234943943022,1.136935935667207,1.1488240621448342,0.9665,0.9645,0.97,0.9585,0.975
lr,beta_2,P1,lr:P1,ppi_plus_plus_v2,0.9,0.8326793829697239,0.8855,0.8335584879202476,0.8319132402242039,0.8342691335207165,0.8281184552442972,0.8364024749848012,0.8875,0.885,0.895,0.868,0.9035
lr,beta_2,P1,lr:P1,ppi_plus_plus_v2,0.95,0.9921986823316532,0.9405,0.9932462004897608,0.9912857669429365,0.9940929869514055,0.9867640017427826,0.9966350200951598,0.941,0.937,0.945,0.928,0.9525
lr,beta_2,P1,lr:P1,ppi_plus_plus_v2,0.975,1.1346722952289814,0.9725,1.1358702305356028,1.1336282908194693,1.1368386103118673,1.1284572280177283,1.1397456637409158,0.9685,0.966,0.9705,0.9625,0.978
lr,beta_2,P2,lr:P2,naive_ml,0.9,3.0309088572266776e-17,1.0,2.986499936241671e-17,2.9309887850104134e-17,3.11972669919669e-17,2.5757174171303633e-17,3.363975764614224e-17,1.0,1.0,1.0,1.0,1.0
lr,beta_2,P2,lr:P2,naive_ml,0.95,4.662936703425657e-17,1.0,4.651834473179406e-17,4.5519144009631415e-17,4.75175454539567e-17,4.141131881851834e-17,5.17363929475323e-17,1.0,1.0,1.0,1.0,1.0
lr,beta_2,P2,lr:P2,naive_ml,0.975,6.872280522429719e-17,1.0,6.705747068735945e-17,6.550315845288423e-17,6.794564910705958e-17,6.217248937900877e-17,7.205347429817266e-17,1.0,1.0,1.0,1.0,1.0
lr,beta_2,P2,lr:P2,ppi,0.9,0.853820643652452,0.893,0.853354118325146,0.8523581242968621,0.8544169649207258,0.8472843859517867,0.8569129631893297,0.896,0.891,0.902,0.8775,0.908
lr,beta_2,P2,lr:P2,ppi,0.95,1.0173900482057787,0.949,1.016834148991158,1.015647348906173,1.0181006088233837,1.0096016167751272,1.0210747742030732,0.946,0.9415,0.949,0.9345,0.956
lr,beta_2,P2,lr:P2,ppi,0.975,1.1634809859129644,0.974,1.1628452629987889,1.1614880457393948,1.164293578653947,1.154574183752247,1.1676948158434923,0.971,0.9695,0.9735,0.965,0.9825
lr,beta_2,P2,lr:P2,ppi_plus_plus_v1,0.9,0.8386473448265204,0.88,0.8391592247851011,0.8378504033924528,0.8403889380686277,0.8343530263772857,0.8429719078928749,0.886,0.88,0.8925,0.8625,0.9035
lr,beta_2,P2,lr:P2,ppi_plus_plus_v1,0.95,0.9993099474976059,0.9365,0.9999198900887236,0.9983603332079423,1.001385183843457,0.9941929514556871,1.0044629822236442,0.939,0.934,0.945,0.926,0.952
lr,beta_2,P2,lr:P2,ppi_plus_plus_v1,0.975,1.1428046942247905,0.9685,1.1435022208110888,1.1417187211784374,1.1451779217140174,1.1369529291025884,1.1486976729639289,0.967,0.9645,0.97,0.9585,0.9745
lr,beta_2,P2,lr:P2,ppi_plus_plus_v2,0.9,0.832823390214044,0.885,0.8337890525207954,0.8322046548270401,0.8345063539583675,0.8282372423744077,0.8365921606797393,0.8875,0.8835,0.895,0.8685,0.9045
lr,beta_2,P2,lr:P2,ppi_plus_plus_v2,0.95,0.9923702775470288,0.9395,0.9935209351565907,0.9916330088596446,0.9943756525373111,0.986905545338535,0.9968610445415702,0.9405,0.937,0.945,0.928,0.9515
lr,beta_2,P2,lr:P2,ppi_plus_plus_v2,0.975,1.1348685304592327,0.9715,1.1361844154065837,1.1340253945343282,1.137161864933,1.1286190964010723,1.1400041439041677,0.9685,0.9665,0.9705,0.9605,0.977
lr,beta_2,P3,lr:P3,naive_ml,0.9,5.750955267558311e-17,0.0,5.823119764158946e-17,5.706546346573305e-17,5.906386491005833e-17,5.490052856771399e-17,6.106226635438361e-17,0.0,0.0,0.0,0.0,0.0
lr,beta_2,P3,lr:P3,naive_ml,0.95,7.038813976123493e-17,0.0,7.099876242477876e-17,6.972200594645983e-17,7.238654120556021e-17,6.789013795582833e-17,7.349676423018537e-17,0.0,0.0,0.0,0.0,0.0
lr,beta_2,P3,lr:P3,naive_ml,0.975,8.237854842718661e-17,0.0,8.443246102274315e-17,8.298917109073046e-17,8.593126210598712e-17,8.104628079763643e-17,8.787415239908114e-17,0.0,0.0,0.0,0.0,0.0
lr,beta_2,P3,lr:P3,ppi,0.9,0.8521293144847202,0.8925,0.8516753484348416,0.850765625046527,0.8527466221619331,0.8459150762570353,0.8552336458090433,0.894,0.891,0.902,0.8805,0.91
lr,beta_2,P3,lr:P3,ppi,0.95,1.015374705198696,0.9515,1.0148337712861688,1.0137497690091404,1.016110272664938,1.0079699836368206,1.0190737441235354,0.9455,0.942,0.9505,0.935,0.9565
lr,beta_2,P3,lr:P3,ppi,0.975,1.161176252076644,0.9765,1.160557643389669,1.1593179850696054,1.1620174424955392,1.1527082581559092,1.1654064501828585,0.9715,0.9695,0.9735,0.9645,0.984
lr,beta_2,P3,lr:P3,ppi_plus_plus_v1,0.9,0.838824518970437,0.88,0.8389760689581943,0.8374176814716644,0.8404863850462769,0.8345463055134615,0.8428519044498923,0.885,0.88,0.8925,0.8625,0.903
lr,beta_2,P3,lr:P3,ppi_plus_plus_v1,0.95,0.9995210635114435,0.9365,0.9997016464599794,0.9978447132365532,1.0015012990791596,0.9944232577514334,1.0043199893017096,0.939,0.935,0.9445,0.9255,0.9525
lr,beta_2,P3,lr:P3,ppi_plus_plus_v1,0.975,1.143046125196474,0.9685,1.143252638742944,1.1411290613584626,1.1453107103816014,1.1372163059623364,1.148534147140101,0.967,0.9645,0.97,0.9585,0.9745
lr,beta_2,P3,lr:P3,ppi_plus_plus_v2,0.9,0.8326256924308544,0.885,0.8335196480527267,0.8318625994131426,0.8342828715965735,0.8280488355225383,0.836309257415268,0.888,0.8845,0.8955,0.869,0.9035
lr,beta_2,P3,lr:P3,ppi_plus_plus_v2,0.95,0.9921347061086205,0.941,0.9931999199330833,0.9912254246947254,0.994109356878466,0.9866810447276259,0.996523944510061,0.9405,0.937,0.9445,0.927,0.951
lr,beta_2,P3,lr:P3,ppi_plus_plus_v2,0.975,1.1345991324147997,0.972,1.135817304376359,1.1335592837964843,1.1368573308595165,1.128362358886704,1.1396186383866902,0.969,0.966,0.9705,0.961,0.9775
lr,beta_2,P4,lr:P4,naive_ml,0.9,0.05368560777962949,0.906,0.05370313768554257,0.05368227827371741,0.05371945431704073,0.053623582265698376,0.05376253006284883,0.9,0.8965,0.9055,0.8875,0.9105
lr,beta_2,P4,lr:P4,naive_ml,0.95,0.06397034727718164,0.957,0.06399123544843208,0.06396637992618617,0.06401067791404808,0.06389643931878591,0.06406200583101739,0.952,0.9485,0.9545,0.9395,0.962
lr,beta_2,P4,lr:P4,naive_ml,0.975,0.0731560947057699,0.9765,0.07317998228961582,0.0731515576676344,0.07320221657341229,0.07307157402026437,0.07326091486277114,0.9765,0.9735,0.9785,0.968,0.984
lr,beta_2,P4,lr:P4,ppi,0.9,0.8705460074674146,0.8895,0.870233361145379,0.8693678179668163,0.8715703408451306,0.8647645433159465,0.8742328224922047,0.897,0.891,0.9035,0.8785,0.909
lr,beta_2,P4,lr:P4,ppi,0.95,1.0373195484169424,0.9515,1.0369470073463878,1.0359156490362926,1.0385401169195658,1.0304305089734815,1.0417126594803519,0.9455,0.942,0.951,0.936,0.9585
lr,beta_2,P4,lr:P4,ppi,0.975,1.1862722394693812,0.9735,1.1858462037981825,1.184666748794097,1.1876680740829744,1.1783939764395766,1.1912961741936274,0.971,0.969,0.9745,0.9655,0.9825
lr,beta_2,P4,lr:P4,ppi_plus_plus_v1,0.9,0.8371473337438188,0.8775,0.8375679606640951,0.8361241660533285,0.8386003384206756,0.8324827254066182,0.8407615337509899,0.883,0.8805,0.8915,0.863,0.905
lr,beta_2,P4,lr:P4,ppi_plus_plus_v1,0.95,0.9975225740496985,0.9355,0.9980237819390614,0.9963033945490783,0.999253935910323,0.9919643503919272,1.0018291589827992,0.9385,0.9345,0.9415,0.927,0.949
lr,beta_2,P4,lr:P4,ppi_plus_plus_v1,0.975,1.1407606649706863,0.967,1.1413338432225155,1.1393664188112191,1.1427406397189361,1.1344043146675973,1.145685648945822,0.9655,0.964,0.969,0.9565,0.9745
lr,beta_2,P4,lr:P4,ppi_plus_plus_v2,0.9,0.8339501885721057,0.8855,0.8348602694062145,0.8329495665462041,0.835344182437586,0.8293218178389221,0.8380762464826985,0.8865,0.8815,0.896,0.867,0.904
lr,beta_2,P4,lr:P4,ppi_plus_plus_v2,0.95,0.9937129406043698,0.9395,0.9947973688043314,0.9925206259200942,0.9953739867462542,0.9881978967150551,0.9986294418482399,0.9405,0.936,0.945,0.927,0.9515
lr,beta_2,P4,lr:P4,ppi_plus_plus_v2,0.975,1.136403991652761,0.972,1.137644137055667,1.1350404679316166,1.1383035537786297,1.1300970214666362,1.1420264721601592,0.967,0.965,0.9705,0.9605,0.9765
lr,beta_2,baseline,lr:baseline,classic,0.9,0.8445632759065239,0.8845,0.8452786192717361,0.8431584406955249,0.8458918162374203,0.8402176971923601,0.8485179246002668,0.888,0.8835,0.893,0.865,0.908
lr,beta_2,baseline,lr:baseline,classic,0.95,1.0063592141690223,0.939,1.0072115983626246,1.0046852497671745,1.0079422676139633,1.0011811377540836,1.0110714687333449,0.9405,0.9375,0.944,0.9295,0.9515
lr,beta_2,baseline,lr:baseline,classic,0.975,1.1508661921245258,0.9695,1.1518409734325332,1.1489518567562143,1.1526765622830646,1.1449445758643575,1.1562550973885732,0.9685,0.9655,0.9705,0.962,0.9765
mean,theta,P1,mean:P1,naive_ml,0.9,0.08067532104050314,0.894,0.0806301843409711,0.08058820139428298,0.08064459542947584,0.08053118109259894,0.0807030485335303,0.8985,0.895,0.9035,0.8875,0.911
mean,theta,P1,mean:P1,naive_ml,0.95,0.09613057422844908,0.9485,0.09607679053364855,0.09602676476714543,0.0960939624047408,0.09595882088699878,0.09616361357421463,0.949,0.9465,0.951,0.937,0.955
mean,theta,P1,mean:P1,naive_ml,0.975,0.10993433194765567,0.973,0.10987282524591133,0.10981561608779657,0.10989246289181041,0.10973791588540206,0.10997211553975307,0.975,0.9725,0.977,0.9635,0.9815
mean,theta,P1,mean:P1,ppi,0.9,0.4309903093910255,0.8865,0.4309413093341454,0.4304397927609638,0.4314369442253215,0.42802930619788965,0.432412724534835,0.898,0.894,0.9015,0.8865,0.906
mean,theta,P1,mean:P1,ppi,0.95,0.5135566291438199,0.9395,0.5134982419748022,0.5129006481190459,0.514088827374179,0.5100283762211519,0.5152515413276476,0.947,0.9435,0.949,0.9355,0.954
mean,theta,P1,mean:P1,ppi,0.975,0.587300194504689,0.9645,0.5872334232982155,0.58655001864953,0.587908813119401,0.5832653062174928,0.5892384856273055,0.974,0.971,0.975,0.962,0.981
mean,theta,P1,mean:P1,ppi_plus_plus_v1,0.9,0.4247596172072135,0.8795,0.4249454956873948,0.42414422831975296,0.4250966313166674,0.42170519867632617,0.42612988347799685,0.8905,0.887,0.892,0.8805,0.905
mean,theta,P1,mean:P1,ppi_plus_plus_v1,0.95,0.5061323014839423,0.9355,0.5063537893541621,0.5053990203967111,0.5065338785641078,0.5024927373208099,0.5077650744528925,0.9435,0.9395,0.9455,0.931,0.95
mean,theta,P1,mean:P1,ppi_plus_plus_v1,0.975,0.5788097791711716,0.9615,0.5790630713338623,0.5779712034412154,0.5792690202439286,0.5746475960357228,0.5806770082708026,0.9705,0.9665,0.972,0.96,0.975
mean,theta,P1,mean:P1,ppi_plus_plus_v2,0.9,0.42773473516773336,0.8825,0.4278489997423198,0.42710576162051084,0.4280591330391426,0.42461399475851064,0.42908900066225414,0.8935,0.8905,0.897,0.886,0.906
mean,theta,P1,mean:P1,ppi_plus_plus_v2,0.95,0.5096773731893096,0.937,0.5098135278277716,0.508927904981571,0.5100639170946202,0.5059587816338339,0.5112910800573711,0.9465,0.942,0.9485,0.9345,0.9515
mean,theta,P1,mean:P1,ppi_plus_plus_v2,0.975,0.5828639013145589,0.963,0.5830196069195739,0.5820068140934014,0.5833059505412457,0.578611342940509,0.5847093265387746,0.971,0.968,0.973,0.962,0.976
mean,theta,P2,mean:P2,naive_ml,0.9,0.08063016459517279,0.22,0.08058317618082694,0.08054507748275631,0.08059785295018126,0.08049031365972656,0.08065728682249611,0.2115,0.2065,0.219,0.191,0.234
mean,theta,P2,mean:P2,naive_ml,0.95,0.09607676700507892,0.3255,0.09602077685598616,0.09597537945718257,0.09603826530533674,0.09591012433719165,0.09610908513227434,0.3115,0.309,0.3235,0.295,0.3365
mean,theta,P2,mean:P2,naive_ml,0.975,0.10987279833878388,0.4285,0.10980876834951617,0.10975685216416395,0.10982876803235958,0.10968222681130486,0.10990975714977183,0.4165,0.412,0.4235,0.402,0.4405
mean,theta,P2,mean:P2,ppi,0.9,0.43089991305645514,0.8875,0.4308361893899699,0.43034100926869856,0.43133486592681375,0.4279207702500274,0.43230612597004214,0.8965,0.8935,0.9025,0.886,0.9075
mean,theta,P2,mean:P2,ppi,0.95,0.513448915267527,0.9375,0.5133729838355608,0.51278294032795,0.5139671935792922,0.5098990476624552,0.5151245213032662,0.9475,0.9445,0.9495,0.9365,0.954
mean,theta,P2,mean:P2,ppi,0.975,0.587177013579923,0.964,0.5870901788625168,0.5864154087454161,0.5877697134615625,0.5831174068752061,0.5890932263106283,0.9735,0.9695,0.9745,0.9625,0.9815
mean,theta,P2,mean:P2,ppi_plus_plus_v1,0.9,0.4246907607516998,0.879,0.42485516653634653,0.424069395554147,0.42504332098367287,0.42162552643928103,0.42604452369254076,0.8905,0.8865,0.8945,0.8805,0.904
mean,theta,P2,mean:P2,ppi_plus_plus_v1,0.95,0.5060502539566115,0.935,0.5062461555319735,0.5053098516566789,0.5064703553843185,0.5023978019948823,0.5076633619950297,0.9435,0.9395,0.945,0.931,0.949
mean,theta,P2,mean:P2,ppi_plus_plus_v1,0.975,0.57871595012482,0.9615,0.5789399819584781,0.5778692306199281,0.5791963755272042,0.5745390285823624,0.5805606905311478,0.9695,0.967,0.9725,0.961,0.976
mean,theta,P2,mean:P2,ppi_plus_plus_v2,0.9,0.4276681270047094,0.8825,0.4277574507225909,0.4270493464438342,0.4280093976617393,0.42453409424606564,0.429005835936496,0.8945,0.89,0.8965,0.8855,0.9055
mean,theta,P2,mean:P2,ppi_plus_plus_v2,0.95,0.5095980046677189,0.9365,0.509704440442395,0.5088606821523439,0.5100046537371549,0.5058635743009895,0.5111919831744626,0.946,0.9415,0.948,0.935,0.9515
mean,theta,P2,mean:P2,ppi_plus_plus_v2,0.975,0.5827731359626529,0.963,0.5828948552582921,0.581929938480392,0.5832381773310671,0.5785024644217155,0.5845959999545112,0.971,0.968,0.9735,0.961,0.9765
mean,theta,P3,mean:P3,naive_ml,0.9,0.07691640610824457,0.8955,0.07687365856234488,0.0768436724596921,0.07688813024852986,0.07678140136190469,0.07693399051827612,0.898,0.895,0.904,0.8895,0.909
mean,theta,P3,mean:P3,naive_ml,0.95,0.0916515508263297,0.949,0.09160061398367224,0.09156488333854185,0.09161785806135404,0.09149068274893253,0.09167250394324354,0.949,0.9455,0.952,0.9395,0.9555
mean,theta,P3,mean:P3,naive_ml,0.975,0.1048121484025978,0.9735,0.10475389734341052,0.10471303599795383,0.10477361756432067,0.10462818066119711,0.10483611025790393,0.974,0.9725,0.9765,0.966,0.9815
mean,theta,P3,mean:P3,ppi,0.9,0.4310523741838326,0.8815,0.43101130154268946,0.43036901925472926,0.4313869593626558,0.42786423183106964,0.4323411771235607,0.897,0.8935,0.9015,0.886,0.91
mean,theta,P3,mean:P3,ppi,0.95,0.5136305839058831,0.939,0.513581642835341,0.5128163162848911,0.5140292667366889,0.5098316779809925,0.5151662873287568,0.9475,0.9445,0.95,0.9395,0.955
mean,theta,P3,mean:P3,ppi,0.975,0.587384768714579,0.9655,0.587328800008079,0.5864535772839777,0.5878406999416156,0.5830403633228861,0.5891409896798498,0.973,0.9705,0.976,0.9625,0.979
mean,theta,P3,mean:P3,ppi_plus_plus_v1,0.9,0.4255377777313118,0.8775,0.4256202572314348,0.42485039918860007,0.4258913179318049,0.4223256519129634,0.42679757483209385,0.891,0.886,0.8935,0.881,0.904
mean,theta,P3,mean:P3,ppi_plus_plus_v1,0.95,0.5070595369390811,0.935,0.5071578173252843,0.5062404748867592,0.5074808060713012,0.5032320529522902,0.5085606777730753,0.943,0.94,0.946,0.9335,0.9495
mean,theta,P3,mean:P3,ppi_plus_plus_v1,0.975,0.5798701599203441,0.9615,0.5799825527640098,0.5789334856076357,0.5803519207024099,0.5754930728332708,0.5815868553220829,0.9695,0.966,0.9725,0.9595,0.975
mean,theta,P3,mean:P3,ppi_plus_plus_v2,0.9,0.42862813959902296,0.88,0.42864748555489207,0.42794866776369767,0.42892219241311746,0.42535985082996497,0.4298781956714679,0.894,0.889,0.897,0.885,0.907
mean,theta,P3,mean:P3,ppi_plus_plus_v2,0.95,0.5107419302296848,0.9375,0.510764982357929,0.509932289600313,0.511092315769001,0.5068475239594424,0.5122314639125012,0.9455,0.942,0.9485,0.938,0.9515
mean,theta,P3,mean:P3,ppi_plus_plus_v2,0.975,0.5840813221818839,0.964,0.5841076844536055,0.58315542215037,0.5844820209241733,0.5796277031841,0.5857847437171054,0.972,0.9685,0.974,0.9635,0.9755
mean,theta,P4,mean:P4,naive_ml,0.9,0.08498454018250162,0.8965,0.08493623239172356,0.08490682286865897,0.08497009209448463,0.08481894400392684,0.08502414512419935,0.897,0.8915,0.9015,0.8895,0.91
mean,theta,P4,mean:P4,naive_ml,0.95,0.10126532554091759,0.9475,0.10120776325783898,0.1011727196496636,0.10124810958218748,0.10106800552370411,0.10131251773970383,0.95,0.946,0.9525,0.9375,0.958
mean,theta,P4,mean:P4,naive_ml,0.975,0.11580640188777758,0.971,0.11574057401577771,0.11570049836154638,0.11578671382352741,0.11558074793276535,0.11586037059532325,0.9755,0.9705,0.9775,0.9675,0.98
mean,theta,P4,mean:P4,ppi,0.9,0.43993144369567255,0.881,0.44004171143555965,0.4394370462488075,0.44032357342104117,0.4372256632570784,0.4417080947976491,0.8975,0.893,0.902,0.8825,0.9075
mean,theta,P4,mean:P4,ppi,0.95,0.5242106477938098,0.934,0.5243420399099801,0.5236215369002767,0.5246778991810443,0.5209865115406974,0.5263276581562593,0.9485,0.9445,0.951,0.9325,0.9545
mean,theta,P4,mean:P4,ppi,0.975,0.5994840645402636,0.9645,0.5996343237541546,0.5988103609548702,0.6000184103456383,0.5957969622011898,0.6019050645372983,0.973,0.9695,0.9755,0.9605,0.979
mean,theta,P4,mean:P4,ppi_plus_plus_v1,0.9,0.4310539888086408,0.8745,0.4311359589391517,0.430414372368454,0.43149706759972895,0.42804946165335656,0.43271691047619887,0.89,0.8865,0.8925,0.8785,0.9005
mean,theta,P4,mean:P4,ppi_plus_plus_v1,0.95,0.5136325078500081,0.932,0.5137301812848833,0.5128703578531064,0.5141604687935344,0.5100523929276597,0.5156140012328383,0.943,0.9385,0.946,0.928,0.951
mean,theta,P4,mean:P4,ppi_plus_plus_v1,0.975,0.5873869689252186,0.9625,0.58749866766309,0.5865153788881696,0.587990741804835,0.5832927715749682,0.5896529925399593,0.969,0.966,0.9715,0.96,0.976
mean,theta,P4,mean:P4,ppi_plus_plus_v2,0.9,0.4339157384039574,0.8785,0.43395432557564295,0.4332946025353073,0.43437731955380826,0.43089513111800426,0.4356023321084216,0.8915,0.8895,0.896,0.8785,0.9025
mean,theta,P4,mean:P4,ppi_plus_plus_v2,0.95,0.5170424928162629,0.934,0.5170884722672789,0.51630236377857,0.5175925006800781,0.5134432172364173,0.5190521931708345,0.944,0.9405,0.9485,0.9315,0.952
mean,theta,P4,mean:P4,ppi_plus_plus_v2,0.975,0.5912866067066993,0.9645,0.5913391885233739,0.5904401997028221,0.5919155923084181,0.5871704973466811,0.5935848876403989,0.97,0.9675,0.974,0.961,0.9775
