experiment,target,parameter,learner,learner_label,learner_model,quality_metric,method,method_label,confidence_level,coverage,avg_width,sd_ci_low,sd_ci_high,quality_value_mean,quality_value_sd,relative_width_rep_mean,relative_width_rep_sd,relative_width_rep_median,relative_width_rep_q25,relative_width_rep_q75,median_lambda,n_success,coverage_error,n_failed,classic_avg_width,relative_width
a_mean,smooth_proportion,smooth_proportion,lin,LIN,Logistic Regression,Brier,naive_ml,Naive ML,0.975,0.2,0.002287117035070024,0.004535484527163294,0.00459226989581165,0.1172901385351024,0.0010307458275400452,0.18967518641660094,0.005950493472590339,0.18927560014768574,0.18562900395001752,0.1941949269841919,,20,-0.7749999999999999,0,0.012057702603989248,0.18968099564118787
a_mean,smooth_proportion,smooth_proportion,lin,LIN,Logistic Regression,Brier,ppi,PPI,0.9,0.95,0.00830703270385803,0.0026358549543139226,0.002654786636999939,0.1172901385351024,0.0010307458275400452,0.9388113771274884,0.003530498671986062,0.9380839715380686,0.9363183067564981,0.941861525802444,,20,0.04999999999999993,0,0.00884854632173428,0.9388019683474838
a_mean,smooth_proportion,smooth_proportion,lin,LIN,Logistic Regression,Brier,ppi,PPI,0.95,0.95,0.009898439989541064,0.0026340655207393667,0.0026566238084927657,0.1172901385351024,0.0010307458275400452,0.9388113771274874,0.00353049867198584,0.9380839715380684,0.936318306756498,0.9418615258024445,,20,0.0,0,0.010543693263622677,0.9388019683474828
a_mean,smooth_proportion,smooth_proportion,lin,LIN,Logistic Regression,Brier,ppi,PPI,0.975,0.95,0.011319794938373682,0.002632470872734363,0.0026582681492144924,0.1172901385351024,0.0010307458275400452,0.938811377127488,0.003530498671986273,0.9380839715380659,0.9363183067565009,0.9418615258024461,,20,-0.025000000000000022,0,0.012057702603989248,0.9388019683474834
a_mean,smooth_proportion,smooth_proportion,lin,LIN,Logistic Regression,Brier,ppi_plus_plus_v1,PPI++V1,0.9,0.95,0.008290855714607252,0.0026569622815433916,0.0026768387704373033,0.1172901385351024,0.0010307458275400452,0.9369839534234716,0.0031458467764297307,0.9371947031458503,0.9349621483448682,0.9384926963514127,0.9170788666529837,20,0.04999999999999993,0,0.00884854632173428,0.9369737596607028
a_mean,smooth_proportion,smooth_proportion,lin,LIN,Logistic Regression,Brier,ppi_plus_plus_v1,PPI++V1,0.95,0.95,0.009879163917925763,0.0026550749745900943,0.002678759125178807,0.1172901385351024,0.0010307458275400452,0.9369839534234712,0.003145846776430077,0.93719470314585,0.934962148344864,0.9384926963514146,0.9170788666529837,20,0.0,0,0.010543693263622677,0.9369737596607025
a_mean,smooth_proportion,smooth_proportion,lin,LIN,Logistic Regression,Brier,ppi_plus_plus_v1,PPI++V1,0.975,0.95,0.011297750941730458,0.0026533918135285975,0.002680476687418623,0.1172901385351024,0.0010307458275400452,0.9369839534234721,0.003145846776429885,0.9371947031458483,0.9349621483448667,0.9384926963514146,0.9170788666529837,20,-0.025000000000000022,0,0.012057702603989248,0.9369737596607033
a_mean,smooth_proportion,smooth_proportion,lin,LIN,Logistic Regression,Brier,ppi_plus_plus_v2,PPI++V2,0.9,0.95,0.008291126490861883,0.0026543128938664876,0.0026741941823726877,0.1172901385351024,0.0010307458275400452,0.9370145433539431,0.0031508369275940543,0.9372250840310865,0.9349980646008482,0.9385169874317001,0.925,20,0.04999999999999993,0,0.00884854632173428,0.9370043608741436
a_mean,smooth_proportion,smooth_proportion,lin,LIN,Logistic Regression,Brier,ppi_plus_plus_v2,PPI++V2,0.95,0.95,0.00987948656773378,0.002652425224746381,0.002676115093381677,0.1172901385351024,0.0010307458275400452,0.9370145433539431,0.0031508369275952425,0.9372250840310887,0.934998064600842,0.9385169874317012,0.925,20,0.0,0,0.010543693263622677,0.9370043608741436
a_mean,smooth_proportion,smooth_proportion,lin,LIN,Logistic Regression,Brier,ppi_plus_plus_v2,PPI++V2,0.975,0.95,0.011298119922061445,0.0026507417547928236,0.0026778331665626583,0.1172901385351024,0.0010307458275400452,0.9370145433539433,0.003150836927594518,0.9372250840310863,0.9349980646008479,0.9385169874316999,0.925,20,-0.025000000000000022,0,0.012057702603989248,0.9370043608741438
