experiment,replicate,learner,learner_label,learner_model,quality_metric,quality_value,tuned_params,validation_score,n_train,n_inference
b_lr,79,gb,GB,Histogram Gradient Boosting Regressor,MSE,4225799061.509975,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",4852223046.239317,6364,25458
b_lr,79,lin,LIN,Ridge Regression,MSE,4621215201.493201,"{""model__alpha"": 10.0}",5058409999.513562,6364,25458
b_lr,79,rf,RF,Random Forest Regressor,MSE,4258512930.6844554,"{""model__max_depth"": 12, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",4844017819.403143,6364,25458
b_lr,80,dt,DT,Decision Tree Regressor,MSE,4665316386.589538,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",3711693466.4089594,6364,25458
b_lr,80,gb,GB,Histogram Gradient Boosting Regressor,MSE,4296153396.57346,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",3425658210.4867883,6364,25458
b_lr,80,lin,LIN,Ridge Regression,MSE,4737784442.733895,"{""model__alpha"": 10.0}",3620048734.722005,6364,25458
b_lr,80,rf,RF,Random Forest Regressor,MSE,4392312426.294775,"{""model__max_depth"": 12, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",3450242547.116667,6364,25458
b_lr,81,dt,DT,Decision Tree Regressor,MSE,4515331946.620764,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 10}",3542380046.3097777,6364,25458
b_lr,81,gb,GB,Histogram Gradient Boosting Regressor,MSE,3998309478.6848087,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",3135497130.8028865,6364,25458
b_lr,81,lin,LIN,Ridge Regression,MSE,4523833158.266809,"{""model__alpha"": 10.0}",3681426894.316107,6364,25458
b_lr,81,rf,RF,Random Forest Regressor,MSE,4097702777.410544,"{""model__max_depth"": 12, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",3259609928.8205533,6364,25458
b_lr,82,dt,DT,Decision Tree Regressor,MSE,4280791091.975764,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",4683535175.993685,6364,25458
b_lr,82,gb,GB,Histogram Gradient Boosting Regressor,MSE,3986206867.053698,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",4489496464.092496,6364,25458
b_lr,82,lin,LIN,Ridge Regression,MSE,4413406423.066689,"{""model__alpha"": 10.0}",5105282393.7967205,6364,25458
b_lr,82,rf,RF,Random Forest Regressor,MSE,4057156064.3316703,"{""model__max_depth"": 12, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",4489977320.851581,6364,25458
b_lr,83,dt,DT,Decision Tree Regressor,MSE,4311362988.214666,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",4522004867.706884,6364,25458
b_lr,83,gb,GB,Histogram Gradient Boosting Regressor,MSE,3892306364.904357,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",4178570472.787631,6364,25458
b_lr,83,lin,LIN,Ridge Regression,MSE,4335183201.084703,"{""model__alpha"": 10.0}",4389161958.8380165,6364,25458
b_lr,83,rf,RF,Random Forest Regressor,MSE,4012361185.6454196,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",4178563618.260184,6364,25458
b_lr,84,dt,DT,Decision Tree Regressor,MSE,4327969524.677299,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",4417967771.902751,6364,25458
b_lr,84,gb,GB,Histogram Gradient Boosting Regressor,MSE,3980186367.675729,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",4153735917.0118513,6364,25458
b_lr,84,lin,LIN,Ridge Regression,MSE,4378216382.928811,"{""model__alpha"": 10.0}",4475463138.930791,6364,25458
b_lr,84,rf,RF,Random Forest Regressor,MSE,4056148169.541689,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",4120444314.582731,6364,25458
b_lr,85,dt,DT,Decision Tree Regressor,MSE,4616440120.69498,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",4470611827.64245,6364,25458
b_lr,85,gb,GB,Histogram Gradient Boosting Regressor,MSE,4273598893.70114,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",4197658296.5864177,6364,25458
b_lr,85,lin,LIN,Ridge Regression,MSE,4598381610.221127,"{""model__alpha"": 10.0}",4650288482.051817,6364,25458
b_lr,85,rf,RF,Random Forest Regressor,MSE,4244155557.4942884,"{""model__max_depth"": 12, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",4265029434.3706627,6364,25458
b_lr,86,dt,DT,Decision Tree Regressor,MSE,4655637715.74414,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",2881160465.1647434,6364,25458
b_lr,86,gb,GB,Histogram Gradient Boosting Regressor,MSE,4322873262.794188,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",2554104417.277054,6364,25458
b_lr,86,lin,LIN,Ridge Regression,MSE,4734605792.830031,"{""model__alpha"": 10.0}",2928992620.2404985,6364,25458
b_lr,86,rf,RF,Random Forest Regressor,MSE,4387258737.360427,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",2579005669.188347,6364,25458
b_lr,87,dt,DT,Decision Tree Regressor,MSE,4279682971.4898806,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",3916738170.3421907,6364,25458
b_lr,87,gb,GB,Histogram Gradient Boosting Regressor,MSE,3961903591.975219,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",3543421406.201422,6364,25458
b_lr,87,lin,LIN,Ridge Regression,MSE,4337798925.227836,"{""model__alpha"": 10.0}",3975107582.1710987,6364,25458
b_lr,87,rf,RF,Random Forest Regressor,MSE,4027658579.2259765,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",3599202190.482853,6364,25458
b_lr,88,dt,DT,Decision Tree Regressor,MSE,4497655477.15179,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",3670094273.602698,6364,25458
b_lr,88,gb,GB,Histogram Gradient Boosting Regressor,MSE,4186544579.7323728,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",3461392023.9097967,6364,25458
b_lr,88,lin,LIN,Ridge Regression,MSE,4592868429.94987,"{""model__alpha"": 10.0}",3759833277.6008844,6364,25458
b_lr,88,rf,RF,Random Forest Regressor,MSE,4242564665.4761176,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",3508941909.1298685,6364,25458
b_lr,89,dt,DT,Decision Tree Regressor,MSE,4154082088.9324636,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",3995010757.5645943,6364,25458
b_lr,89,gb,GB,Histogram Gradient Boosting Regressor,MSE,3953687586.16179,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",3758942362.335239,6364,25458
b_lr,89,lin,LIN,Ridge Regression,MSE,4291142657.4422174,"{""model__alpha"": 10.0}",3949337603.174445,6364,25458
b_lr,89,rf,RF,Random Forest Regressor,MSE,4002380070.9971757,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",3734108064.5137568,6364,25458
b_lr,90,dt,DT,Decision Tree Regressor,MSE,4592345173.292846,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",4296676842.080439,6364,25458
b_lr,90,gb,GB,Histogram Gradient Boosting Regressor,MSE,4182011239.242961,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",3922404200.26048,6364,25458
b_lr,90,lin,LIN,Ridge Regression,MSE,4573024508.928017,"{""model__alpha"": 10.0}",4461384663.640828,6364,25458
b_lr,90,rf,RF,Random Forest Regressor,MSE,4261270795.692882,"{""model__max_depth"": 12, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",4051290291.9100523,6364,25458
b_lr,91,dt,DT,Decision Tree Regressor,MSE,4617603167.866299,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",3997865753.1376295,6364,25458
b_lr,91,gb,GB,Histogram Gradient Boosting Regressor,MSE,4363113871.343616,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",3562892049.96899,6364,25458
b_lr,91,lin,LIN,Ridge Regression,MSE,4756700074.591095,"{""model__alpha"": 10.0}",3857486354.0385704,6364,25458
b_lr,91,rf,RF,Random Forest Regressor,MSE,4436857567.848008,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",3685131549.656706,6364,25458
b_lr,92,dt,DT,Decision Tree Regressor,MSE,4672768666.390631,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",5371219177.280513,6364,25458
b_lr,92,gb,GB,Histogram Gradient Boosting Regressor,MSE,4290473647.0060024,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",5012178173.980209,6364,25458
b_lr,92,lin,LIN,Ridge Regression,MSE,4657085990.379922,"{""model__alpha"": 10.0}",5390728462.167638,6364,25458
b_lr,92,rf,RF,Random Forest Regressor,MSE,4355302008.371235,"{""model__max_depth"": 12, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",5076340841.682266,6364,25458
b_lr,93,dt,DT,Decision Tree Regressor,MSE,4489893514.687843,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",4024098066.4003415,6364,25458
b_lr,93,gb,GB,Histogram Gradient Boosting Regressor,MSE,4216594361.241055,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",3518145975.1735563,6364,25458
b_lr,93,lin,LIN,Ridge Regression,MSE,4664989894.281628,"{""model__alpha"": 10.0}",4103118878.0225782,6364,25458
b_lr,93,rf,RF,Random Forest Regressor,MSE,4300696685.545611,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",3744075971.481079,6364,25458
b_lr,94,dt,DT,Decision Tree Regressor,MSE,4444900806.541056,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",4505563056.392009,6364,25458
b_lr,94,gb,GB,Histogram Gradient Boosting Regressor,MSE,4170185646.7433586,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",4202739369.203327,6364,25458
b_lr,94,lin,LIN,Ridge Regression,MSE,4443258278.387459,"{""model__alpha"": 10.0}",4483964459.10864,6364,25458
b_lr,94,rf,RF,Random Forest Regressor,MSE,4159382194.064313,"{""model__max_depth"": 12, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",4199958398.148301,6364,25458
b_lr,95,dt,DT,Decision Tree Regressor,MSE,4683371705.093546,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",3617002657.352358,6364,25458
b_lr,95,gb,GB,Histogram Gradient Boosting Regressor,MSE,4299628158.49726,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",3289927232.2123456,6364,25458
b_lr,95,lin,LIN,Ridge Regression,MSE,4644058624.709893,"{""model__alpha"": 10.0}",3541672693.593728,6364,25458
b_lr,95,rf,RF,Random Forest Regressor,MSE,4320482874.292692,"{""model__max_depth"": 12, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",3305666637.1566963,6364,25458
b_lr,96,dt,DT,Decision Tree Regressor,MSE,4562479546.62475,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 10}",3734068471.2921968,6364,25458
b_lr,96,gb,GB,Histogram Gradient Boosting Regressor,MSE,4239921914.4718385,"{""model__learning_rate"": 0.1, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 15}",3320404950.7274146,6364,25458
b_lr,96,lin,LIN,Ridge Regression,MSE,4618184778.070698,"{""model__alpha"": 10.0}",3843518549.9861145,6364,25458
b_lr,96,rf,RF,Random Forest Regressor,MSE,4253057449.3777394,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",3554687921.477751,6364,25458
b_lr,97,dt,DT,Decision Tree Regressor,MSE,4468239266.491178,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",5518617718.004984,6364,25458
b_lr,97,gb,GB,Histogram Gradient Boosting Regressor,MSE,4126239752.6753364,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",5106983474.266122,6364,25458
b_lr,97,lin,LIN,Ridge Regression,MSE,4568449748.550831,"{""model__alpha"": 10.0}",5647486481.955757,6364,25458
b_lr,97,rf,RF,Random Forest Regressor,MSE,4194225651.8300567,"{""model__max_depth"": 12, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",5307527649.445353,6364,25458
b_lr,98,dt,DT,Decision Tree Regressor,MSE,4507129869.212543,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 10}",4211125162.8067474,6364,25458
b_lr,98,gb,GB,Histogram Gradient Boosting Regressor,MSE,3988249399.753789,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",3885189253.4512143,6364,25458
b_lr,98,lin,LIN,Ridge Regression,MSE,4488138057.4903345,"{""model__alpha"": 10.0}",4103756569.434583,6364,25458
b_lr,98,rf,RF,Random Forest Regressor,MSE,4119100201.0037575,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",3965044971.8884683,6364,25458
b_lr,99,dt,DT,Decision Tree Regressor,MSE,4264332135.2037816,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",4459313616.631163,6364,25458
b_lr,99,gb,GB,Histogram Gradient Boosting Regressor,MSE,3959868828.5112453,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",4295795800.962921,6364,25458
b_lr,99,lin,LIN,Ridge Regression,MSE,4411122373.691703,"{""model__alpha"": 10.0}",4608558580.578496,6364,25458
b_lr,99,rf,RF,Random Forest Regressor,MSE,4065003152.776062,"{""model__max_depth"": 12, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",4237648674.8866587,6364,25458
