experiment,replicate,target,parameter,learner,learner_label,learner_model,method,method_label,confidence_level,estimate,truth,ci_low,ci_high,ci_width,covered,quality_metric,quality_value,selected_lambda,lambda_source,backend,package_version,status,warning,tuned_params,validation_score,n_total,n_labelled,n_unlabelled,n_train,n_inference,relative_width_rep
b_lr,0,income_on_age_sex,SEX_MALE,gb,GB,Histogram Gradient Boosting Regressor,cross_ppi,Cross-PPI,0.9,25421.641739740742,24977.364721462392,24197.087430413387,26646.196049068098,2449.108618654711,True,MSE,4079035751.446505,,,ppi-python,0.2.3,ok,,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",4859210780.457799,318215,31822,286393,6364,25458,0.8276532203101816
b_lr,0,income_on_age_sex,SEX_MALE,gb,GB,Histogram Gradient Boosting Regressor,cross_ppi,Cross-PPI,0.95,25421.641739740742,24977.364721462392,23962.49528192298,26880.788197558504,2918.292915635524,True,MSE,4079035751.446505,,,ppi-python,0.2.3,ok,,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",4859210780.457799,318215,31822,286393,6364,25458,0.827653220310182
b_lr,0,income_on_age_sex,SEX_MALE,gb,GB,Histogram Gradient Boosting Regressor,cross_ppi,Cross-PPI,0.975,25421.641739740742,24977.364721462392,23752.97084766038,27090.312631821103,3337.3417841607225,True,MSE,4079035751.446505,,,ppi-python,0.2.3,ok,,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",4859210780.457799,318215,31822,286393,6364,25458,0.8276532203101831
b_lr,0,income_on_age_sex,intercept,gb,GB,Histogram Gradient Boosting Regressor,cross_ppi,Cross-PPI,0.9,12223.738360477568,13291.613243404692,10960.977542735316,13486.49917821982,2525.5216354845033,True,MSE,4079035751.446505,,,ppi-python,0.2.3,ok,,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",4859210780.457799,318215,31822,286393,6364,25458,0.8106566388920851
b_lr,0,income_on_age_sex,intercept,gb,GB,Histogram Gradient Boosting Regressor,cross_ppi,Cross-PPI,0.95,12223.738360477568,13291.613243404692,10719.066039907502,13728.410681047633,3009.344641140131,True,MSE,4079035751.446505,,,ppi-python,0.2.3,ok,,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",4859210780.457799,318215,31822,286393,6364,25458,0.8106566388920854
b_lr,0,income_on_age_sex,intercept,gb,GB,Histogram Gradient Boosting Regressor,cross_ppi,Cross-PPI,0.975,12223.738360477568,13291.613243404692,10503.004372465612,13944.472348489524,3441.4679760239123,True,MSE,4079035751.446505,,,ppi-python,0.2.3,ok,,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",4859210780.457799,318215,31822,286393,6364,25458,0.8106566388920857
b_lr,0,income_on_age_sex,AGEP,gb,GB,Histogram Gradient Boosting Regressor,naive_ml,Naive ML,0.9,524.286469852349,547.9069413412143,518.1375123125176,530.4354273921804,12.297915079662744,False,MSE,4079035751.446505,,,internal,,ok,,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",4859210780.457799,318215,31822,286393,6364,25458,0.19846518315866374
b_lr,0,income_on_age_sex,AGEP,gb,GB,Histogram Gradient Boosting Regressor,naive_ml,Naive ML,0.95,524.286469852349,547.9069413412143,516.9595350278371,531.6134046768609,14.653869649023818,False,MSE,4079035751.446505,,,internal,,ok,,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",4859210780.457799,318215,31822,286393,6364,25458,0.19846518315866302
b_lr,0,income_on_age_sex,AGEP,gb,GB,Histogram Gradient Boosting Regressor,naive_ml,Naive ML,0.975,524.286469852349,547.9069413412143,515.9074323648318,532.6655073398662,16.758074975034333,False,MSE,4079035751.446505,,,internal,,ok,,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",4859210780.457799,318215,31822,286393,6364,25458,0.19846518315866277
b_lr,0,income_on_age_sex,SEX_MALE,gb,GB,Histogram Gradient Boosting Regressor,naive_ml,Naive ML,0.9,25068.868452579147,24977.364721462392,24777.737841818463,25359.99906333983,582.2612215213667,True,MSE,4079035751.446505,,,internal,,ok,,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",4859210780.457799,318215,31822,286393,6364,25458,0.19676970281481893
