experiment,target,parameter,learner,learner_label,learner_model,quality_metric,method,method_label,confidence_level,coverage,avg_width,sd_ci_low,sd_ci_high,quality_value_mean,quality_value_sd,relative_width_rep_mean,relative_width_rep_sd,relative_width_rep_median,relative_width_rep_q25,relative_width_rep_q75,median_lambda,n_success,coverage_error,n_failed,classic_avg_width,relative_width
b_lr,income_on_age_sex,AGEP,lin,LIN,Ridge Regression,MSE,cross_ppi,Cross-PPI,0.95,1.0,64.713070837352,15.580866164553294,16.499363856315956,4443168817.889824,143063616.30500123,0.8815484760962748,0.009335388649651156,0.8836558262420608,0.8791812030462535,0.8849812716004583,,20,0.050000000000000044,0,73.40175429151647,0.88162839515174
b_lr,income_on_age_sex,AGEP,lin,LIN,Ridge Regression,MSE,naive_ml,Naive ML,0.95,0.2,14.939906958974632,26.250499083726464,26.31368265265539,4443168817.889824,143063616.30500123,0.20362294182971374,0.0071449397036079465,0.2019755709739714,0.20016577366336266,0.2092070902913928,,20,-0.75,0,73.40175429151647,0.2035361021432881
b_lr,income_on_age_sex,AGEP,lin,LIN,Ridge Regression,MSE,ppi,PPI,0.95,1.0,72.27557966470485,16.718518442803184,17.562312539364942,4443168817.889824,143063616.30500123,0.9846314880525895,0.016728280973033114,0.9840064286926683,0.9734111949451224,0.9979061691194179,,20,0.050000000000000044,0,73.40175429151647,0.9846573881280958
b_lr,income_on_age_sex,AGEP,lin,LIN,Ridge Regression,MSE,ppi_plus_plus_v1,PPI++V1,0.95,1.0,71.2429345237987,16.60365000804744,17.434764205129383,4443168817.889824,143063616.30500123,0.9705511149665123,0.018224115723517068,0.9713854521928689,0.9573922992409793,0.984390712120804,,20,0.050000000000000044,0,73.40175429151647,0.9705889894791345
b_lr,income_on_age_sex,AGEP,lin,LIN,Ridge Regression,MSE,ppi_plus_plus_v2,PPI++V2,0.95,1.0,71.26923399693257,16.567765810234285,17.399022145610868,4443168817.889824,143063616.30500123,0.9709120911942015,0.01757496864752364,0.9720079479131812,0.9599625639363325,0.9832964941560872,0.775,20,0.050000000000000044,0,73.40175429151647,0.9709472843644233
b_lr,income_on_age_sex,AGEP,reference,Reference,None,,classic,Classic,0.95,0.9,73.40175429151647,20.557516704037553,21.42419114207261,,,1.0,0.0,1.0,1.0,1.0,,20,-0.04999999999999993,0,73.40175429151647,1.0
b_lr,income_on_age_sex,AGEP,rf,RF,Random Forest Regressor,MSE,cross_ppi,Cross-PPI,0.95,0.95,61.14499917185566,17.07318901013337,18.20967176129064,4100299187.931714,134295734.3764648,0.8329254240408307,0.00922734608606757,0.8335797081825149,0.8286439708009914,0.8362526686878435,,20,0.0,0,73.40175429151647,0.833018226363053
b_lr,income_on_age_sex,AGEP,rf,RF,Random Forest Regressor,MSE,naive_ml,Naive ML,0.95,0.05,14.003306808434976,25.02073813636547,25.049324298533406,4100299187.931714,134295734.3764648,0.19085595399210062,0.007146953377697159,0.1916998849905777,0.18556239391623194,0.19486513818533943,,20,-0.8999999999999999,0,73.40175429151647,0.19077618707613683
b_lr,income_on_age_sex,AGEP,rf,RF,Random Forest Regressor,MSE,ppi,PPI,0.95,1.0,68.44425609298763,17.665435935399117,18.799166578242534,4100299187.931714,134295734.3764648,0.9324281506360016,0.019770223698035654,0.9331669120823185,0.9174139880190282,0.9443100517962619,,20,0.050000000000000044,0,73.40175429151647,0.9324607668252718
b_lr,income_on_age_sex,AGEP,rf,RF,Random Forest Regressor,MSE,ppi_plus_plus_v1,PPI++V1,0.95,1.0,68.30386123311601,17.336404343434605,18.41383936193161,4100299187.931714,134295734.3764648,0.9305136481487496,0.020217749823142568,0.9331109649383562,0.9155263352495764,0.9428780884901965,,20,0.050000000000000044,0,73.40175429151647,0.9305480760288906
b_lr,income_on_age_sex,AGEP,rf,RF,Random Forest Regressor,MSE,ppi_plus_plus_v2,PPI++V2,0.95,1.0,68.30265654089843,17.466097262158076,18.54852096972511,4100299187.931714,134295734.3764648,0.9305002537757978,0.020242871521074273,0.9327057189889888,0.9155329979035276,0.9429376553177965,0.925,20,0.050000000000000044,0,73.40175429151647,0.9305316637206397
